agent,state_id,severity,call_type,traffic,hosp_load,time_of_day,best_action,q_values
Dispatcher,676,Critical,Trauma,Moderate,Normal,Morning,1,"[21.653, 76.664, 6.784, 19.193, 15.18]"
Dispatcher,677,Critical,Trauma,Moderate,Normal,Afternoon,1,"[20.408, 73.43, 12.372, 13.276, 13.757]"
Dispatcher,678,Critical,Trauma,Moderate,Normal,Evening,3,"[6.96, 9.965, 20.16, 65.764, 0.745]"
Dispatcher,679,Critical,Trauma,Moderate,Normal,Late-Night,1,"[2.872, 73.437, 5.63, 4.143, 5.705]"
Dispatcher,680,Critical,Trauma,Moderate,Busy,Night,3,"[3.851, 3.353, 3.553, 62.289, 1.936]"
Dispatcher,681,Critical,Trauma,Moderate,Busy,Morning,1,"[6.289, 73.884, 9.571, 6.125, 3.975]"
Dispatcher,682,Critical,Trauma,Moderate,Busy,Afternoon,3,"[8.154, 16.568, 3.855, 62.21, 3.324]"
Dispatcher,683,Critical,Trauma,Moderate,Busy,Evening,1,"[-0.054, 72.47, 4.572, 5.35, 9.479]"
Dispatcher,684,Critical,Trauma,Moderate,Busy,Late-Night,3,"[0.103, 6.649, 6.558, 71.937, 4.025]"
Dispatcher,685,Critical,Trauma,Moderate,Diversion,Night,1,"[0.0, 56.067, 0.0, 8.686, 0.0]"
Dispatcher,686,Critical,Trauma,Moderate,Diversion,Morning,1,"[-0.073, 68.393, 8.524, 1.917, 5.72]"
Dispatcher,687,Critical,Trauma,Moderate,Diversion,Afternoon,3,"[7.515, 9.343, 16.488, 62.332, 8.229]"
Dispatcher,688,Critical,Trauma,Moderate,Diversion,Evening,1,"[3.006, 68.46, 3.408, 7.074, 7.012]"
Dispatcher,689,Critical,Trauma,Moderate,Diversion,Late-Night,2,"[3.025, 5.046, 54.396, 0.0, 1.258]"
Dispatcher,690,Critical,Trauma,Heavy,Normal,Night,3,"[7.366, 9.223, 4.278, 61.281, 6.026]"
Dispatcher,691,Critical,Trauma,Heavy,Normal,Morning,1,"[10.247, 72.024, 20.704, 12.433, 9.733]"
Dispatcher,692,Critical,Trauma,Heavy,Normal,Afternoon,1,"[9.128, 71.994, 17.286, 20.741, 17.769]"
Dispatcher,693,Critical,Trauma,Heavy,Normal,Evening,1,"[11.354, 77.18, 19.387, 25.876, 17.248]"
Dispatcher,694,Critical,Trauma,Heavy,Normal,Late-Night,1,"[1.742, 68.75, 2.226, 2.186, 0.301]"
Dispatcher,695,Critical,Trauma,Heavy,Busy,Night,3,"[0.0, 1.505, 0.299, 54.374, 0.0]"
Dispatcher,696,Critical,Trauma,Heavy,Busy,Morning,1,"[11.544, 67.66, 8.8, 13.832, 3.087]"
Dispatcher,697,Critical,Trauma,Heavy,Busy,Afternoon,3,"[11.439, 4.555, 12.367, 69.937, 12.555]"
Dispatcher,698,Critical,Trauma,Heavy,Busy,Evening,1,"[5.177, 78.955, 11.012, 8.565, 7.127]"
Dispatcher,699,Critical,Trauma,Heavy,Busy,Late-Night,1,"[0.648, 56.777, 2.022, 16.038, 4.199]"
Dispatcher,700,Critical,Trauma,Heavy,Diversion,Night,0,"[26.519, 0.0, -0.308, 0.0, 0.357]"
Dispatcher,701,Critical,Trauma,Heavy,Diversion,Morning,1,"[2.058, 68.834, 4.441, 3.245, 3.608]"
Dispatcher,702,Critical,Trauma,Heavy,Diversion,Afternoon,3,"[2.113, 12.24, 4.843, 62.798, 6.307]"
Dispatcher,703,Critical,Trauma,Heavy,Diversion,Evening,1,"[4.203, 64.219, 5.287, 8.615, 4.109]"
Dispatcher,704,Critical,Trauma,Heavy,Diversion,Late-Night,2,"[4.172, 0.0, 35.455, 5.546, 0.0]"
Dispatcher,705,Critical,Trauma,Gridlock,Normal,Night,1,"[0.953, 52.75, 4.452, 0.0, -0.295]"
Dispatcher,706,Critical,Trauma,Gridlock,Normal,Morning,1,"[5.22, 73.67, 7.313, 24.253, 10.604]"
Dispatcher,707,Critical,Trauma,Gridlock,Normal,Afternoon,3,"[0.0, 9.97, 9.343, 64.862, 2.086]"
Dispatcher,708,Critical,Trauma,Gridlock,Normal,Evening,1,"[1.619, 75.207, 8.196, 14.636, 12.594]"
Dispatcher,709,Critical,Trauma,Gridlock,Normal,Late-Night,1,"[-0.24, 61.102, 2.126, 13.171, -0.17]"
Dispatcher,710,Critical,Trauma,Gridlock,Busy,Night,1,"[-0.085, 35.423, 0.0, 0.0, 0.0]"
Dispatcher,711,Critical,Trauma,Gridlock,Busy,Morning,3,"[2.968, 7.211, 4.35, 62.281, 6.72]"
Dispatcher,712,Critical,Trauma,Gridlock,Busy,Afternoon,1,"[4.478, 67.373, 1.935, 3.013, 1.58]"
Dispatcher,713,Critical,Trauma,Gridlock,Busy,Evening,1,"[5.082, 68.57, 0.185, 0.0, 7.702]"
Dispatcher,714,Critical,Trauma,Gridlock,Busy,Late-Night,1,"[-0.055, 59.284, 1.617, 0.0, 0.0]"
Dispatcher,715,Critical,Trauma,Gridlock,Diversion,Night,0,"[25.247, 0.0, 0.0, 0.0, 0.0]"
Dispatcher,716,Critical,Trauma,Gridlock,Diversion,Morning,3,"[-0.014, 1.848, 2.888, 51.634, -0.218]"
Dispatcher,717,Critical,Trauma,Gridlock,Diversion,Afternoon,4,"[0.181, 2.852, 0.0, 1.799, 34.351]"
Dispatcher,718,Critical,Trauma,Gridlock,Diversion,Evening,3,"[4.289, 15.881, 7.69, 62.263, -0.397]"
Dispatcher,719,Critical,Trauma,Gridlock,Diversion,Late-Night,1,"[7.235, 36.34, 3.532, 0.0, 4.136]"
Dispatcher,720,Critical,Respiratory,Clear,Normal,Night,1,"[16.253, 74.773, 7.72, 4.369, 4.01]"
Dispatcher,721,Critical,Respiratory,Clear,Normal,Morning,3,"[-0.354, 5.005, 6.773, 42.179, 5.592]"
Dispatcher,722,Critical,Respiratory,Clear,Normal,Afternoon,1,"[4.711, 68.463, 1.252, 3.206, 5.342]"
Dispatcher,723,Critical,Respiratory,Clear,Normal,Evening,1,"[1.868, 67.418, 0.048, 7.188, 2.288]"
Dispatcher,724,Critical,Respiratory,Clear,Normal,Late-Night,1,"[4.468, 72.265, 0.463, 0.472, 10.387]"
Dispatcher,725,Critical,Respiratory,Clear,Busy,Night,1,"[0.732, 69.857, 0.0, 3.906, 1.019]"
Dispatcher,726,Critical,Respiratory,Clear,Busy,Morning,1,"[-0.063, 60.336, 3.004, 0.421, -0.17]"
Dispatcher,727,Critical,Respiratory,Clear,Busy,Afternoon,1,"[5.306, 67.979, 3.402, -0.083, 3.927]"
Dispatcher,728,Critical,Respiratory,Clear,Busy,Evening,3,"[0.495, 0.0, -0.241, 42.364, 0.0]"
Dispatcher,729,Critical,Respiratory,Clear,Busy,Late-Night,1,"[0.587, 69.814, 0.061, 3.633, 2.326]"
Dispatcher,730,Critical,Respiratory,Clear,Diversion,Night,1,"[-0.099, 59.927, 0.336, 0.358, 3.103]"
Dispatcher,731,Critical,Respiratory,Clear,Diversion,Morning,1,"[-0.264, 32.694, -0.185, 0.0, 0.0]"
Dispatcher,732,Critical,Respiratory,Clear,Diversion,Afternoon,1,"[7.334, 71.319, 1.593, 2.075, 7.196]"
Dispatcher,733,Critical,Respiratory,Clear,Diversion,Evening,0,"[22.308, 0.0, 0.0, 0.0, 0.0]"
Dispatcher,734,Critical,Respiratory,Clear,Diversion,Late-Night,4,"[-0.0, 0.0, 0.234, 0.513, 38.44]"
Dispatcher,735,Critical,Respiratory,Moderate,Normal,Night,1,"[2.351, 66.295, 4.912, 0.0, 1.963]"
Dispatcher,736,Critical,Respiratory,Moderate,Normal,Morning,1,"[11.525, 71.437, 3.512, 1.315, 16.428]"
Dispatcher,737,Critical,Respiratory,Moderate,Normal,Afternoon,1,"[12.649, 75.681, 0.572, 6.655, 7.924]"
Dispatcher,738,Critical,Respiratory,Moderate,Normal,Evening,1,"[20.47, 68.17, 6.617, 5.103, 0.756]"
Dispatcher,739,Critical,Respiratory,Moderate,Normal,Late-Night,1,"[2.889, 70.8, 6.748, 1.802, 6.926]"
Dispatcher,740,Critical,Respiratory,Moderate,Busy,Night,1,"[0.0, 64.919, 1.728, 3.309, 0.0]"
Dispatcher,741,Critical,Respiratory,Moderate,Busy,Morning,1,"[-0.395, 71.166, 5.5, 0.0, 1.493]"
Dispatcher,742,Critical,Respiratory,Moderate,Busy,Afternoon,1,"[1.644, 70.936, 5.607, 2.764, -0.467]"
Dispatcher,743,Critical,Respiratory,Moderate,Busy,Evening,1,"[2.138, 72.614, 0.194, 0.0, 0.338]"
Dispatcher,744,Critical,Respiratory,Moderate,Busy,Late-Night,1,"[0.0, 66.338, 1.774, 3.966, 2.642]"
Dispatcher,745,Critical,Respiratory,Moderate,Diversion,Night,1,"[-0.345, 54.977, 0.0, 0.0, 0.0]"
Dispatcher,746,Critical,Respiratory,Moderate,Diversion,Morning,1,"[-0.224, 61.019, 5.824, 0.579, 4.585]"
Dispatcher,747,Critical,Respiratory,Moderate,Diversion,Afternoon,1,"[3.293, 60.116, 1.055, 0.298, 0.255]"
Dispatcher,748,Critical,Respiratory,Moderate,Diversion,Evening,1,"[-0.292, 52.943, 1.411, 8.631, 1.181]"
Dispatcher,749,Critical,Respiratory,Moderate,Diversion,Late-Night,1,"[4.51, 59.754, 0.0, 0.0, 0.0]"
Dispatcher,750,Critical,Respiratory,Heavy,Normal,Night,1,"[5.796, 47.977, 1.865, 0.894, 3.442]"
Dispatcher,751,Critical,Respiratory,Heavy,Normal,Morning,1,"[10.476, 69.6, 6.553, 3.255, 7.381]"
Dispatcher,752,Critical,Respiratory,Heavy,Normal,Afternoon,1,"[6.461, 70.795, 5.845, 11.625, -0.395]"
Dispatcher,753,Critical,Respiratory,Heavy,Normal,Evening,1,"[3.151, 69.218, 5.883, 7.168, 8.901]"
Dispatcher,754,Critical,Respiratory,Heavy,Normal,Late-Night,1,"[9.2, 63.659, 0.0, 0.232, 3.605]"
Dispatcher,755,Critical,Respiratory,Heavy,Busy,Night,4,"[3.396, 3.927, 0.0, 0.0, 30.322]"
Dispatcher,756,Critical,Respiratory,Heavy,Busy,Morning,1,"[3.656, 66.065, 3.203, 7.69, 1.099]"
Dispatcher,757,Critical,Respiratory,Heavy,Busy,Afternoon,1,"[6.478, 64.733, 4.606, 2.235, -0.258]"
Dispatcher,758,Critical,Respiratory,Heavy,Busy,Evening,1,"[0.664, 64.292, -0.086, 12.468, 1.046]"
Dispatcher,759,Critical,Respiratory,Heavy,Busy,Late-Night,3,"[0.611, 4.061, 1.499, 43.972, -0.054]"
Dispatcher,760,Critical,Respiratory,Heavy,Diversion,Night,0,"[15.729, 0.0, 0.0, 0.0, 0.0]"
Dispatcher,761,Critical,Respiratory,Heavy,Diversion,Morning,1,"[1.691, 61.998, 2.8, 0.0, 0.0]"
Dispatcher,762,Critical,Respiratory,Heavy,Diversion,Afternoon,1,"[6.636, 59.996, 0.224, 0.0, 0.003]"
Dispatcher,763,Critical,Respiratory,Heavy,Diversion,Evening,1,"[1.838, 63.898, 0.0, 0.106, 1.924]"
Dispatcher,764,Critical,Respiratory,Heavy,Diversion,Late-Night,3,"[-0.088, 1.478, 0.0, 31.812, 0.0]"
Dispatcher,765,Critical,Respiratory,Gridlock,Normal,Night,0,"[33.622, 0.0, 0.0, 0.0, 6.408]"
Dispatcher,766,Critical,Respiratory,Gridlock,Normal,Morning,1,"[5.814, 64.651, -0.042, 2.45, 5.474]"
Dispatcher,767,Critical,Respiratory,Gridlock,Normal,Afternoon,1,"[7.826, 63.944, 0.0, -0.239, 3.281]"
Dispatcher,768,Critical,Respiratory,Gridlock,Normal,Evening,1,"[0.311, 69.888, 11.064, 4.713, 0.0]"
Dispatcher,769,Critical,Respiratory,Gridlock,Normal,Late-Night,1,"[0.0, 54.157, -0.025, 2.879, 0.0]"
Dispatcher,770,Critical,Respiratory,Gridlock,Busy,Night,1,"[0.928, 25.703, 0.0, 0.0, 0.0]"
Dispatcher,771,Critical,Respiratory,Gridlock,Busy,Morning,1,"[1.18, 53.826, 0.078, 1.451, 0.0]"
Dispatcher,772,Critical,Respiratory,Gridlock,Busy,Afternoon,1,"[-0.226, 53.311, 0.0, 4.937, 0.612]"
Dispatcher,773,Critical,Respiratory,Gridlock,Busy,Evening,1,"[-0.383, 64.265, 0.0, -0.259, 0.39]"
Dispatcher,774,Critical,Respiratory,Gridlock,Busy,Late-Night,1,"[-0.008, 46.557, 0.0, 1.602, 0.0]"
Dispatcher,775,Critical,Respiratory,Gridlock,Diversion,Night,0,"[3.865, 0.0, 0.0, -0.111, 0.0]"
Dispatcher,776,Critical,Respiratory,Gridlock,Diversion,Morning,1,"[0.0, 46.467, 0.0, -0.151, 0.0]"
Dispatcher,777,Critical,Respiratory,Gridlock,Diversion,Afternoon,1,"[3.854, 39.764, 0.0, 0.0, 0.0]"
Dispatcher,778,Critical,Respiratory,Gridlock,Diversion,Evening,1,"[-0.239, 57.654, 0.348, 0.58, 0.648]"
Dispatcher,779,Critical,Respiratory,Gridlock,Diversion,Late-Night,3,"[0.0, 0.0, 0.0, 22.14, 0.0]"
Dispatcher,780,Critical,Stroke,Clear,Normal,Night,2,"[4.281, 17.17, 70.972, 4.186, 7.772]"
Dispatcher,781,Critical,Stroke,Clear,Normal,Morning,1,"[2.381, 72.396, 1.874, -0.372, 2.987]"
Dispatcher,782,Critical,Stroke,Clear,Normal,Afternoon,1,"[10.392, 72.945, 10.668, 10.848, 0.871]"
Dispatcher,783,Critical,Stroke,Clear,Normal,Evening,2,"[-0.084, 14.15, 66.141, 4.696, 0.375]"
Dispatcher,784,Critical,Stroke,Clear,Normal,Late-Night,1,"[6.138, 66.26, 17.466, 7.903, 21.841]"
Dispatcher,785,Critical,Stroke,Clear,Busy,Night,2,"[-0.449, 17.181, 69.178, 3.938, 7.401]"
Dispatcher,786,Critical,Stroke,Clear,Busy,Morning,2,"[2.178, 3.838, 66.879, 9.372, 2.685]"
Dispatcher,787,Critical,Stroke,Clear,Busy,Afternoon,1,"[3.074, 65.808, 10.758, 0.274, 5.706]"
Dispatcher,788,Critical,Stroke,Clear,Busy,Evening,2,"[-0.229, 1.941, 62.455, -0.233, 6.385]"
Dispatcher,789,Critical,Stroke,Clear,Busy,Late-Night,2,"[-0.252, 0.0, 70.599, 1.722, 1.478]"
Dispatcher,790,Critical,Stroke,Clear,Diversion,Night,1,"[-0.759, 64.0, 12.734, -0.277, 2.633]"
Dispatcher,791,Critical,Stroke,Clear,Diversion,Morning,1,"[-0.305, 48.498, 2.803, 1.799, 0.0]"
Dispatcher,792,Critical,Stroke,Clear,Diversion,Afternoon,1,"[1.459, 59.51, 6.453, 0.0, 0.0]"
Dispatcher,793,Critical,Stroke,Clear,Diversion,Evening,1,"[3.288, 47.374, 0.0, -0.199, 0.0]"
Dispatcher,794,Critical,Stroke,Clear,Diversion,Late-Night,1,"[3.149, 60.272, 7.621, 1.045, 0.544]"
Dispatcher,795,Critical,Stroke,Moderate,Normal,Night,1,"[-0.023, 69.412, 10.789, -0.089, 5.962]"
Dispatcher,796,Critical,Stroke,Moderate,Normal,Morning,2,"[3.778, 22.722, 73.099, 1.15, 11.934]"
Dispatcher,797,Critical,Stroke,Moderate,Normal,Afternoon,1,"[4.426, 75.74, 21.058, 8.422, 5.676]"
Dispatcher,798,Critical,Stroke,Moderate,Normal,Evening,2,"[0.429, 13.125, 72.836, 7.752, -0.653]"
Dispatcher,799,Critical,Stroke,Moderate,Normal,Late-Night,1,"[7.298, 68.306, 20.399, 15.642, 9.661]"
Dispatcher,800,Critical,Stroke,Moderate,Busy,Night,1,"[-0.967, 58.07, 0.0, 0.965, -0.076]"
Dispatcher,801,Critical,Stroke,Moderate,Busy,Morning,2,"[0.73, 19.078, 71.853, 5.396, 2.166]"
Dispatcher,802,Critical,Stroke,Moderate,Busy,Afternoon,2,"[2.452, 1.82, 77.041, -0.245, 12.578]"
Dispatcher,803,Critical,Stroke,Moderate,Busy,Evening,2,"[2.568, 12.636, 68.861, 2.563, 1.99]"
Dispatcher,804,Critical,Stroke,Moderate,Busy,Late-Night,1,"[4.704, 68.617, 2.767, 4.676, 1.386]"
Dispatcher,805,Critical,Stroke,Moderate,Diversion,Night,1,"[0.0, 55.841, 0.0, -0.192, -0.043]"
Dispatcher,806,Critical,Stroke,Moderate,Diversion,Morning,2,"[4.433, 1.848, 66.458, -0.277, 3.075]"
Dispatcher,807,Critical,Stroke,Moderate,Diversion,Afternoon,1,"[-0.226, 70.985, 0.0, 4.112, 0.054]"
Dispatcher,808,Critical,Stroke,Moderate,Diversion,Evening,1,"[3.113, 59.837, 13.006, 0.407, 3.444]"
Dispatcher,809,Critical,Stroke,Moderate,Diversion,Late-Night,2,"[0.269, 0.0, 59.572, 2.789, 3.327]"
Dispatcher,810,Critical,Stroke,Heavy,Normal,Night,1,"[-0.388, 55.222, 0.0, 5.904, 0.0]"
Dispatcher,811,Critical,Stroke,Heavy,Normal,Morning,1,"[14.535, 65.859, 7.453, 11.293, 12.591]"
Dispatcher,812,Critical,Stroke,Heavy,Normal,Afternoon,2,"[1.893, 11.922, 79.081, 10.568, 9.111]"
Dispatcher,813,Critical,Stroke,Heavy,Normal,Evening,2,"[4.532, 27.068, 81.294, 10.378, 16.375]"
Dispatcher,814,Critical,Stroke,Heavy,Normal,Late-Night,2,"[1.719, 1.397, 72.382, 3.734, 2.147]"
Dispatcher,815,Critical,Stroke,Heavy,Busy,Night,0,"[28.03, 0.0, 0.0, -0.362, 0.0]"
Dispatcher,816,Critical,Stroke,Heavy,Busy,Morning,1,"[4.874, 68.328, 8.577, 3.197, 5.208]"
Dispatcher,817,Critical,Stroke,Heavy,Busy,Afternoon,1,"[1.149, 70.483, 8.74, 5.628, 14.164]"
Dispatcher,818,Critical,Stroke,Heavy,Busy,Evening,1,"[2.763, 70.162, 20.789, 9.357, 9.094]"
Dispatcher,819,Critical,Stroke,Heavy,Busy,Late-Night,1,"[0.0, 58.186, 2.955, 0.738, 1.511]"
Dispatcher,820,Critical,Stroke,Heavy,Diversion,Night,1,"[-0.08, 32.412, 0.0, 0.0, -0.353]"
Dispatcher,821,Critical,Stroke,Heavy,Diversion,Morning,3,"[-0.561, 0.0, 6.281, 49.66, 0.136]"
Dispatcher,822,Critical,Stroke,Heavy,Diversion,Afternoon,2,"[11.266, 4.562, 68.361, 2.702, 2.495]"
Dispatcher,823,Critical,Stroke,Heavy,Diversion,Evening,2,"[1.943, 5.833, 76.262, 1.677, 2.254]"
Dispatcher,824,Critical,Stroke,Heavy,Diversion,Late-Night,4,"[0.0, 4.53, 0.0, 0.0, 33.526]"
Dispatcher,825,Critical,Stroke,Gridlock,Normal,Night,4,"[0.0, 0.0, 0.0, 0.0, 36.351]"
Dispatcher,826,Critical,Stroke,Gridlock,Normal,Morning,1,"[2.889, 68.137, 9.126, 4.144, 4.811]"
Dispatcher,827,Critical,Stroke,Gridlock,Normal,Afternoon,1,"[2.03, 62.722, 10.022, 0.791, 2.663]"
Dispatcher,828,Critical,Stroke,Gridlock,Normal,Evening,2,"[7.214, 9.122, 79.515, 1.681, 0.506]"
Dispatcher,829,Critical,Stroke,Gridlock,Normal,Late-Night,4,"[2.133, 5.06, 6.264, 8.127, 44.14]"
Dispatcher,830,Critical,Stroke,Gridlock,Busy,Night,2,"[0.0, 0.0, 35.739, 0.887, 0.057]"
Dispatcher,831,Critical,Stroke,Gridlock,Busy,Morning,1,"[5.082, 69.585, 0.0, 2.862, 0.0]"
Dispatcher,832,Critical,Stroke,Gridlock,Busy,Afternoon,1,"[5.737, 62.966, 8.092, 0.69, 3.401]"
Dispatcher,833,Critical,Stroke,Gridlock,Busy,Evening,2,"[10.93, 15.951, 70.924, 1.012, 4.109]"
Dispatcher,834,Critical,Stroke,Gridlock,Busy,Late-Night,1,"[4.044, 39.43, 0.0, 0.0, 9.504]"
Dispatcher,835,Critical,Stroke,Gridlock,Diversion,Night,0,"[9.338, 0.0, 0.0, 0.0, 0.0]"
Dispatcher,836,Critical,Stroke,Gridlock,Diversion,Morning,1,"[0.0, 48.334, 0.0, 0.0, 0.0]"
Dispatcher,837,Critical,Stroke,Gridlock,Diversion,Afternoon,2,"[0.0, 0.0, 48.801, 0.0, 0.0]"
Dispatcher,838,Critical,Stroke,Gridlock,Diversion,Evening,1,"[0.543, 49.774, 2.407, 0.0, -0.501]"
Dispatcher,839,Critical,Stroke,Gridlock,Diversion,Late-Night,3,"[0.297, 0.0, 9.27, 27.349, 0.0]"
Dispatcher,840,Critical,Other,Clear,Normal,Night,1,"[5.184, 72.647, 6.406, 6.765, 7.995]"
Dispatcher,841,Critical,Other,Clear,Normal,Morning,1,"[0.528, 68.233, 9.908, 3.176, 2.953]"
Dispatcher,842,Critical,Other,Clear,Normal,Afternoon,1,"[6.561, 72.99, 11.658, 8.094, 8.244]"
Dispatcher,843,Critical,Other,Clear,Normal,Evening,1,"[-0.2, 63.919, 0.0, -0.17, 4.133]"
Dispatcher,844,Critical,Other,Clear,Normal,Late-Night,1,"[0.838, 73.161, 8.788, 9.891, 3.824]"
Dispatcher,845,Critical,Other,Clear,Busy,Night,1,"[1.371, 66.079, 0.768, 8.8, 0.849]"
Dispatcher,846,Critical,Other,Clear,Busy,Morning,1,"[4.498, 63.481, 8.201, 1.908, 4.575]"
Dispatcher,847,Critical,Other,Clear,Busy,Afternoon,1,"[7.118, 64.77, 2.299, 5.909, 0.167]"
Dispatcher,848,Critical,Other,Clear,Busy,Evening,1,"[1.706, 63.452, 1.286, 0.267, 0.505]"
Dispatcher,849,Critical,Other,Clear,Busy,Late-Night,1,"[8.416, 68.676, 9.404, 3.486, 6.556]"
Dispatcher,850,Critical,Other,Clear,Diversion,Night,1,"[-0.174, 61.139, 4.484, -0.138, 4.297]"
Dispatcher,851,Critical,Other,Clear,Diversion,Morning,1,"[2.951, 56.297, 0.0, 0.0, 0.0]"
Dispatcher,852,Critical,Other,Clear,Diversion,Afternoon,2,"[0.275, 0.0, 40.47, 5.229, 5.996]"
Dispatcher,853,Critical,Other,Clear,Diversion,Evening,1,"[0.0, 39.885, -0.306, 0.0, 2.447]"
Dispatcher,854,Critical,Other,Clear,Diversion,Late-Night,1,"[2.613, 61.858, 3.453, 9.945, 6.008]"
Dispatcher,855,Critical,Other,Moderate,Normal,Night,1,"[0.0, 66.245, 1.266, 0.228, -0.063]"
Dispatcher,856,Critical,Other,Moderate,Normal,Morning,1,"[8.99, 74.296, 9.724, 4.212, 4.021]"
Dispatcher,857,Critical,Other,Moderate,Normal,Afternoon,1,"[9.052, 73.274, 11.625, 4.53, 8.312]"
Dispatcher,858,Critical,Other,Moderate,Normal,Evening,1,"[8.724, 68.715, 2.479, 10.252, 0.112]"
Dispatcher,859,Critical,Other,Moderate,Normal,Late-Night,1,"[-0.32, 73.275, 0.402, 5.326, 8.921]"
Dispatcher,860,Critical,Other,Moderate,Busy,Night,0,"[42.182, 9.506, 0.062, 0.0, 0.934]"
Dispatcher,861,Critical,Other,Moderate,Busy,Morning,1,"[2.757, 67.317, 11.175, -0.39, 0.19]"
Dispatcher,862,Critical,Other,Moderate,Busy,Afternoon,1,"[3.617, 70.072, 1.285, 11.235, 7.718]"
Dispatcher,863,Critical,Other,Moderate,Busy,Evening,1,"[-0.026, 68.498, 1.601, 3.079, -0.31]"
Dispatcher,864,Critical,Other,Moderate,Busy,Late-Night,1,"[4.857, 61.495, 0.0, 0.605, -0.383]"
Dispatcher,865,Critical,Other,Moderate,Diversion,Night,1,"[2.22, 43.541, -0.06, 3.296, 0.0]"
Dispatcher,866,Critical,Other,Moderate,Diversion,Morning,1,"[2.545, 60.553, 12.4, 0.271, 8.408]"
Dispatcher,867,Critical,Other,Moderate,Diversion,Afternoon,1,"[0.0, 65.082, 4.763, 0.147, 0.062]"
Dispatcher,868,Critical,Other,Moderate,Diversion,Evening,1,"[5.004, 58.184, -0.14, 0.0, 0.601]"
Dispatcher,869,Critical,Other,Moderate,Diversion,Late-Night,1,"[1.421, 51.793, 0.0, -0.237, 0.0]"
Dispatcher,870,Critical,Other,Heavy,Normal,Night,0,"[33.742, 0.0, 5.348, 0.0, 4.516]"
Dispatcher,871,Critical,Other,Heavy,Normal,Morning,1,"[5.346, 70.507, 3.764, 6.692, -0.508]"
Dispatcher,872,Critical,Other,Heavy,Normal,Afternoon,1,"[22.282, 65.735, 10.718, 7.578, 5.921]"
Dispatcher,873,Critical,Other,Heavy,Normal,Evening,1,"[11.269, 72.394, 15.331, 6.416, 6.259]"
Dispatcher,874,Critical,Other,Heavy,Normal,Late-Night,1,"[-0.12, 60.681, 1.12, 0.466, -0.248]"
Dispatcher,875,Critical,Other,Heavy,Busy,Night,1,"[0.347, 59.183, 0.0, 0.0, 2.537]"
Dispatcher,876,Critical,Other,Heavy,Busy,Morning,1,"[8.248, 69.282, 5.396, 0.326, 5.994]"
Dispatcher,877,Critical,Other,Heavy,Busy,Afternoon,1,"[7.114, 67.396, 4.64, 3.259, 0.258]"
Dispatcher,878,Critical,Other,Heavy,Busy,Evening,1,"[2.066, 70.213, 7.49, 2.827, 8.186]"
Dispatcher,879,Critical,Other,Heavy,Busy,Late-Night,0,"[39.108, 0.0, 4.704, -0.653, 0.076]"
Dispatcher,880,Critical,Other,Heavy,Diversion,Night,1,"[0.0, 27.267, 0.0, 0.0, 0.0]"
Dispatcher,881,Critical,Other,Heavy,Diversion,Morning,1,"[-0.07, 63.378, 7.698, 2.289, 0.356]"
Dispatcher,882,Critical,Other,Heavy,Diversion,Afternoon,1,"[0.509, 61.833, 3.852, 2.038, 1.696]"
Dispatcher,883,Critical,Other,Heavy,Diversion,Evening,1,"[5.026, 68.024, 0.0, 2.186, 10.374]"
Dispatcher,884,Critical,Other,Heavy,Diversion,Late-Night,1,"[1.508, 36.47, 0.048, 0.0, 0.0]"
Dispatcher,885,Critical,Other,Gridlock,Normal,Night,1,"[1.253, 33.046, 4.415, -0.138, 0.0]"
Dispatcher,886,Critical,Other,Gridlock,Normal,Morning,1,"[4.774, 65.383, -0.555, -0.114, 6.243]"
Dispatcher,887,Critical,Other,Gridlock,Normal,Afternoon,1,"[4.397, 65.018, 0.0, 6.169, 0.0]"
Dispatcher,888,Critical,Other,Gridlock,Normal,Evening,1,"[-0.189, 69.655, 4.743, 3.193, 2.564]"
Dispatcher,889,Critical,Other,Gridlock,Normal,Late-Night,1,"[3.533, 63.366, 0.0, 5.503, 1.854]"
Dispatcher,890,Critical,Other,Gridlock,Busy,Night,0,"[13.869, 0.0, 0.0, 0.0, 0.0]"
Dispatcher,891,Critical,Other,Gridlock,Busy,Morning,1,"[-0.113, 51.785, 0.0, 1.088, 0.059]"
Dispatcher,892,Critical,Other,Gridlock,Busy,Afternoon,1,"[-0.17, 52.74, 2.471, -0.333, 0.0]"
Dispatcher,893,Critical,Other,Gridlock,Busy,Evening,1,"[3.805, 65.843, 9.409, -0.007, -0.235]"
Dispatcher,894,Critical,Other,Gridlock,Busy,Late-Night,1,"[-0.229, 50.243, 0.0, 0.0, 0.0]"
Dispatcher,895,Critical,Other,Gridlock,Diversion,Night,0,"[16.665, 0.0, 0.0, 6.08, 0.864]"
Dispatcher,896,Critical,Other,Gridlock,Diversion,Morning,3,"[1.876, 0.0, 1.306, 35.62, 0.0]"
Dispatcher,897,Critical,Other,Gridlock,Diversion,Afternoon,1,"[-0.19, 34.746, 0.0, 0.0, -0.393]"
Dispatcher,898,Critical,Other,Gridlock,Diversion,Evening,1,"[0.323, 61.548, 1.267, 2.387, 5.273]"
Dispatcher,899,Critical,Other,Gridlock,Diversion,Late-Night,1,"[0.0, 13.404, 0.0, 0.0, 7.657]"
Triage,0,Low,Cardiac,Clear,Normal,Night,2,"[-0.412, 2.239, 91.973, 24.223, 10.724]"
